,ID,empatica_bvp,empatica_eda,empatica_temp,samsung_bvp,CL
1158,6,-9.406842,0.639459,32.79,2202084.0,1
1159,6,1.936842,0.64202,32.79,2177440.625,1
1160,6,-5.93,0.640099,32.81,2171268.0,1
1161,6,3.952105,0.631773,32.81,2146244.0,1
1162,6,-1.462105,0.629211,32.79,2143878.125,1
1163,6,5.722105,0.62793,32.79,2162796.714286,1
1164,6,-13.2335,0.621525,32.79,2175041.75,1
1165,6,75.851579,0.620244,32.77,2172368.571429,1
1166,6,-80.4745,0.617042,32.79,2164879.428571,1
1167,6,17.577895,0.616401,32.79,2155598.625,1
1168,6,21.927895,0.609997,32.79,2129291.25,1
1169,6,-16.170526,0.608716,32.79,2115143.285714,1
1170,6,-10.1885,0.608075,32.79,2117143.75,1
1171,6,45.344211,0.599749,32.77,2154343.625,1
1172,6,15.248421,0.599749,32.77,2156573.571429,1
1173,6,68.573684,0.594625,32.79,2137744.428571,1
1174,6,-58.713158,0.592064,32.79,2146642.75,1
1175,6,-9.0605,0.589502,32.79,2143615.142857,1
1176,6,15.199474,0.594625,32.79,2143579.428571,1
1177,6,-14.171579,0.594625,32.79,2144795.5,1
1178,6,-23.691053,0.594625,32.77,2135406.5,1
1179,6,-18.503684,0.598468,32.75,2147128.75,1
1180,6,18.648947,0.597187,32.75,2152809.714286,1
1181,6,-12.689,0.594625,32.75,2151878.0,1
1182,6,8.892632,0.593345,32.77,2152238.428571,1
1183,6,-8.777368,0.589502,32.77,2150063.5,1
1184,6,107.264,0.587581,32.79,2153915.714286,1
1185,6,-13.675789,0.576692,32.79,2172183.142857,1
1186,6,9.811,0.579894,32.79,2167352.5,1
1187,6,-9.729474,0.580535,32.75,2171244.0,1
1188,6,-18.652105,0.588221,32.75,2170437.857143,1
1189,6,-9.9645,0.588221,32.79,2166657.142857,1
1190,6,0.484211,0.588221,32.79,2160208.625,1
1191,6,15.586842,0.584378,32.77,2158338.5,1
1192,6,-10.666842,0.571568,32.77,2136327.714286,1
1193,6,3.802105,0.579254,32.77,2167088.571429,1
1194,6,88.134,0.573489,32.77,2168951.142857,1
1195,6,-38.192105,0.567726,32.77,2168131.571429,1
1196,6,1.633684,0.56004,32.77,2168197.428571,1
1197,6,17.496842,0.556197,32.77,2177016.142857,1
1198,6,23.102105,0.565164,32.77,2184231.625,1
1199,6,-79.288421,0.569007,32.77,2184481.571429,1
1200,6,-50.892105,0.569007,32.79,2177934.142857,1
1201,6,-12.927,0.568366,32.79,2155049.125,1
1202,6,-51.906316,0.561321,32.77,2134591.0,1
1203,6,-7.656316,0.558759,32.77,2150585.857143,1
1204,6,76.283684,0.562602,32.77,2161595.25,1
1205,6,37.2625,0.553635,32.77,2170204.428571,1
1206,6,-1.874737,0.548511,32.77,2168579.25,1
1207,6,-8.457368,0.54595,32.77,2170042.142857,1
1208,6,-8.548,0.558759,32.77,2138369.375,1
1209,6,-6.735,0.551073,32.75,2196351.428571,1
1210,6,-1.145263,0.543388,32.75,2191468.625,1
1211,6,-1.624211,0.54595,32.75,2193221.142857,1
1212,6,-71.463158,0.548511,32.77,2188283.0,1
1213,6,62.309474,0.548511,32.77,2183885.25,1
1214,6,-34.192,0.54723,32.77,2167670.125,1
1215,6,0.974737,0.543388,32.79,2131192.857143,1
1216,6,-107.960526,0.543388,32.79,2154222.25,1
1217,6,31.499474,0.538264,32.79,2169484.5,1
1218,6,-29.388421,0.535702,32.79,2167350.857143,1
1219,6,-38.613158,0.536983,32.79,2168119.125,1
1220,6,-26.5135,0.531859,32.79,2165041.75,1
1221,6,20.612632,0.530578,32.79,2162721.714286,1
1222,6,10.006316,0.53314,32.77,2162939.571429,1
1223,6,-15.660526,0.53314,32.79,2191852.875,1
1224,6,13.487895,0.531859,32.79,2194929.428571,1
1225,6,2.094211,0.53314,32.79,2188637.571429,1
1226,6,78.677368,0.529297,32.77,2197927.571429,1
1227,6,120.816316,0.529297,32.77,2201520.125,1
1228,6,-33.356842,0.530578,32.77,2200802.25,1
1229,6,1.6965,0.531219,32.77,2203855.0,1
1230,6,2.086316,0.528016,32.79,2200774.714286,1
1231,6,-15.405789,0.526735,32.79,2196016.0,1
1232,6,6.443684,0.524173,32.79,2198070.0,1
1233,6,-7.293,0.528656,32.75,2190929.0,1
1234,6,18.388421,0.528016,32.75,2184597.875,1
1235,6,91.143158,0.529297,32.79,2186437.857143,1
1236,6,2.127368,0.522892,32.81,2158782.857143,1
1237,6,11.358947,0.51905,32.81,2147874.0,1
1238,6,-7.758,0.514566,32.79,2154843.75,1
1239,6,10.333158,0.516488,32.79,2167334.571429,1
1240,6,-30.7515,0.508802,32.77,2162857.428571,1
1241,6,22.156316,0.508802,32.79,2151494.625,1
1242,6,-37.649474,0.504959,32.79,2138100.571429,1
1243,6,36.287895,0.507521,32.79,2176728.571429,1
1244,6,133.089,0.508161,32.79,2177021.625,1
1245,6,15.868421,0.510083,32.77,2173234.0,1
1246,6,22.857895,0.501116,32.77,2181084.125,1
1247,6,75.028947,0.501116,32.77,2176736.714286,1
1248,6,-16.873158,0.495993,32.79,2175274.428571,1
1249,6,-23.984211,0.498555,32.79,2178560.0,1
1250,6,17.731053,0.493431,32.77,2173060.428571,1
1251,6,-23.866316,0.493431,32.77,2168037.75,1
1252,6,11.3935,0.494711,32.77,2150602.428571,1
1253,6,-97.296842,0.507521,32.79,2160973.375,1
1254,6,70.59,0.524173,32.79,2170149.75,1
1255,6,-46.747368,0.530578,32.79,2164890.285714,1
1256,6,-36.935,0.531859,32.79,2166049.125,1
1257,6,19.087368,0.525454,32.79,2148087.428571,1
1258,6,22.161579,0.508802,32.79,2150349.285714,1
1259,6,-7.677895,0.507521,32.79,2141032.571429,1
1260,6,3.156,0.504319,32.79,2133654.375,1
1261,6,-23.114737,0.508802,32.79,2119965.0,1
1262,6,-51.333684,0.510083,32.79,2094055.625,1
1263,6,64.748421,0.508802,32.79,2109528.714286,1
1264,6,127.267368,0.516488,32.79,2116184.75,1
1265,6,-92.117,0.526736,32.79,2125518.428571,1
1266,6,17.744211,0.524173,32.77,2120597.375,1
1267,6,100.653158,0.504959,32.79,2126851.875,1
1268,6,-27.973158,0.504959,32.79,2126910.285714,1
1269,6,18.5325,0.499195,32.79,2130728.142857,1
1270,6,-53.530526,0.503678,32.81,2144452.0,1
1271,6,-64.638421,0.497274,32.79,2153917.857143,1
1272,6,-31.878947,0.495993,32.79,2160856.5,1
1273,6,-43.435263,0.495993,32.79,2164834.0,1
1274,6,-113.282632,0.489588,32.79,2180626.857143,1
1275,6,120.787895,0.488307,32.79,2185372.571429,1
1276,6,-85.0245,0.485104,32.81,2189991.125,1
1277,6,-31.411053,0.485745,32.81,2191621.142857,1
1278,6,-53.438947,0.490869,32.79,2202066.75,1
1279,6,119.248947,0.497274,32.79,2204122.625,1
1280,6,12.795789,0.498555,32.79,2197974.714286,1
1281,6,-51.073158,0.501116,32.79,2198706.875,1
1282,6,-32.6055,0.501756,32.81,2180533.125,1
1283,6,20.756842,0.499835,32.81,2169674.428571,1
1284,6,-51.387895,0.495993,32.81,2163717.875,1
1285,6,12.287368,0.49215,32.81,2157698.428571,1
1286,6,76.096316,0.493431,32.81,2152453.375,1
1287,6,-36.815263,0.487026,32.79,2121767.857143,1
1288,6,-15.658,0.485745,32.81,2087375.5,1
1289,6,-101.522632,0.484464,32.81,2073323.142857,1
1290,6,128.838421,0.484464,32.81,2100710.857143,1
1291,6,-40.591579,0.483183,32.79,2115731.0,1
1292,6,132.322105,0.485745,32.79,2120422.285714,1
1293,6,8.395,0.486386,32.79,2125498.75,1
1294,6,-26.934737,0.481902,32.79,2130646.714286,1
1295,6,-38.462632,0.480621,32.79,2133100.25,1
1296,6,-9.781579,0.47934,32.79,2136481.571429,1
1297,6,-12.313158,0.481902,32.79,2134241.75,1
1298,6,3.5315,0.483823,32.81,2124527.285714,1
1299,6,-6.275789,0.498555,32.79,2159113.375,1
1300,6,9.405263,0.502397,32.79,2164944.0,1
1301,6,5.407895,0.495993,32.79,2165014.0,1
1302,6,-22.747368,0.490869,32.79,2146222.625,1
1303,6,48.4635,0.490229,32.81,2173303.0,1
1304,6,-6.097368,0.487026,32.81,2189914.25,1
1305,6,-3.406842,0.488307,32.81,2202207.0,1
1306,6,-21.6525,0.483823,32.81,2194870.625,1
1307,6,-30.17,0.487026,32.81,2194564.571429,1
1308,6,-36.761579,0.485745,32.81,2186056.25,1
1309,6,204.828421,0.487026,32.81,2201885.857143,1
1310,6,-25.661053,0.507521,32.81,2210153.125,1
1311,6,-53.3395,0.491509,32.81,2212980.714286,1
1312,6,20.343158,0.487026,32.81,2201043.428571,1
1313,6,13.091579,0.485745,32.83,2188217.857143,1
1314,6,-26.1185,0.490869,32.83,2186259.875,1
1315,6,63.838421,0.481902,32.81,2188409.125,1
1316,6,-60.834737,0.483183,32.81,2182405.428571,1
1317,6,16.692,0.481262,32.81,2169143.285714,1
1318,6,15.776316,0.480621,32.81,2143639.285714,1
1319,6,26.060526,0.499835,32.81,2115252.142857,1
1320,6,2.475263,0.495993,32.81,2116709.857143,1
1321,6,-21.377895,0.499835,32.81,2111521.375,1
1322,6,31.091,0.495993,32.81,2096363.714286,1
1323,6,-10.506316,0.495993,32.81,2060817.75,1
1324,6,-34.142105,0.497274,32.81,2066694.714286,1
1325,6,3.626316,0.499835,32.81,2092885.875,1
1326,6,83.237895,0.495993,32.81,2103772.428571,1
1327,6,-38.935,0.496634,32.81,2101247.25,1
1328,6,-25.306842,0.493431,32.83,2106928.0,1
1329,6,-31.361053,0.489588,32.83,2079629.25,1
1330,6,-105.866316,0.498555,32.83,2148250.714286,1
1331,6,-47.0925,0.503678,32.83,2152102.375,1
1332,6,-7.938947,0.494712,32.83,2151488.571429,1
1333,6,-5.482632,0.49215,32.83,2156156.285714,1
1334,6,-69.037368,0.490869,32.83,2161806.857143,1
1335,6,106.990526,0.481902,32.81,2164896.857143,1
1336,6,193.150526,0.483183,32.81,2161962.625,1
1337,6,-121.270526,0.480621,32.81,2167099.875,1
1338,6,-36.593684,0.489588,32.83,2177399.857143,1
1339,6,-15.081579,0.490869,32.81,2181312.375,1
1340,6,-46.844737,0.489588,32.83,2180700.428571,1
1341,6,-29.2695,0.482542,32.83,2179827.428571,1
1342,6,-1.538947,0.480621,32.81,2168021.0,1
1343,6,176.842105,0.483183,32.81,2171958.5,1
1344,6,-19.808421,0.484464,32.83,2183604.0,1
1345,6,9.12,0.485745,32.83,2186113.875,1
1346,6,-21.433684,0.487026,32.83,2180394.714286,1
1347,6,-11.265,0.481902,32.83,2177583.285714,1
1348,6,11.125263,0.481902,32.79,2179759.375,1
1349,6,-8.851579,0.480621,32.79,2169592.285714,1
1350,6,6.915789,0.478059,32.79,2164827.0,1
1351,6,18.714737,0.474217,32.83,2139194.75,1
1352,6,-24.78,0.475498,32.83,2130906.142857,1
1353,6,26.126842,0.47934,32.83,2105037.5,1
1354,6,5.528421,0.478059,32.83,2125707.0,1
1355,6,-55.072105,0.493431,32.81,2126109.125,1
1356,6,30.487368,0.49215,32.81,2119611.125,1
1357,6,-24.823158,0.495993,32.81,2119926.428571,1
1358,6,-50.067368,0.490869,32.83,2145519.714286,1
1359,6,5.353158,0.490869,32.83,2152608.875,1
1360,6,72.687,0.490869,32.83,2151305.857143,1
1361,6,21.536316,0.489588,32.83,2142590.125,1
1362,6,-60.398947,0.489588,32.83,2131190.375,1
1363,6,8.695,0.487667,32.83,2126291.875,1
1364,6,-31.374737,0.489588,32.83,2126352.875,1
1365,6,52.481,0.487026,32.83,2132581.714286,1
1366,6,-13.648947,0.488307,32.84,2131892.875,1
1367,6,13.548421,0.488307,32.84,2132062.714286,1
1368,6,-30.130526,0.487026,32.84,2138614.5,1
1369,6,32.508947,0.480621,32.83,2146654.428571,1
1370,6,35.585263,0.481902,32.84,2154259.428571,1
1371,6,6.962,0.482542,32.84,2158261.0,1
1372,6,7.564737,0.475498,32.84,2160879.428571,1
1373,6,-11.891053,0.481902,32.84,2158082.375,1
1374,6,-22.8355,0.493431,32.84,2152057.0,1
1375,6,6.415789,0.497274,32.84,2165708.0,1
1376,6,-87.788421,0.498555,32.84,2163645.0,1
1377,6,74.861053,0.502397,32.83,2168511.142857,1
1378,6,148.403158,0.501116,32.83,2165932.25,1
1379,6,-24.219,0.501116,32.83,2169433.285714,1
1380,6,-40.291053,0.49215,32.83,2167646.875,1
1381,6,13.588947,0.488307,32.83,2166700.5,1
1382,6,20.558,0.485745,32.81,2144405.0,1
1383,6,-44.93,0.487026,32.81,2129067.571429,1
1384,6,56.626316,0.485745,32.81,2140942.875,1
1385,6,106.114211,0.489588,32.84,2159564.714286,1
1386,6,29.894211,0.480621,32.84,2173228.714286,1
1387,6,-31.086316,0.483183,32.84,2179444.25,1
1388,6,-10.42,0.476778,32.84,2157837.857143,1
1389,6,-55.4705,0.476138,32.84,2167257.75,1
1390,6,191.464737,0.476778,32.84,2170654.0,1
1391,6,-19.396842,0.475498,32.84,2176074.875,1
1392,6,-73.163684,0.472936,32.84,2174957.0,1
1393,6,-0.428421,0.47934,32.84,2173503.875,1
1394,6,-29.0445,0.480621,32.84,2177832.0,1
1395,6,16.168421,0.484464,32.81,2173654.75,1
1396,6,-58.032105,0.485745,32.81,2176519.285714,1
1397,6,126.010526,0.483183,32.81,2191479.0,1
1398,6,-67.401053,0.481902,32.84,2195517.857143,1
1399,6,-17.755263,0.478059,32.84,2198700.0,1
1400,6,0.530526,0.480621,32.84,2198550.857143,1
1401,6,-6.125789,0.476778,32.84,2196931.5,1
1402,6,-88.285263,0.485745,32.81,2187390.5,1
1403,6,-6.616,0.486386,32.84,2183294.125,1
1404,6,-10.656842,0.480621,32.83,2176959.714286,1
1405,6,103.4145,0.500476,32.83,2169516.428571,1
1406,6,-74.464211,0.499835,32.84,2160743.0,1
1407,6,-67.839474,0.501116,32.84,2159252.625,1
1408,6,-9.136316,0.49215,32.84,2080776.857143,1
1409,6,245.257895,0.494712,32.83,2068622.571429,1
1410,6,66.503158,0.49215,32.83,2091019.714286,1
1411,6,-83.722,0.49215,32.83,2091439.5,1
1412,6,-65.19,0.489588,32.84,2095351.0,1
1413,6,-27.370526,0.484464,32.84,2093281.0,1
1414,6,26.69,0.489588,32.84,2094057.375,1
1415,6,65.166316,0.503678,32.84,2100092.875,1
1416,6,-32.070526,0.507521,32.84,2098235.0,1
1417,6,10.769,0.518409,32.84,2107473.875,1
1418,6,-8.9,0.511364,32.84,2104920.857143,1
1419,6,20.516316,0.511364,32.84,2092599.625,1
1420,6,-20.147368,0.507521,32.84,2088727.714286,1
1421,6,-45.251053,0.502397,32.84,2104860.375,1
1422,6,43.283,0.501116,32.84,2103598.714286,1
1423,6,0.721579,0.502397,32.83,2115550.375,1
1424,6,14.357,0.504319,32.83,2120973.625,1
1425,6,19.307368,0.501116,32.84,2100787.0,1
1426,6,-21.686842,0.507521,32.84,2097031.428571,1
1427,6,-11.001,0.514566,32.83,2134817.714286,1
1428,6,-23.202105,0.512645,32.83,2144208.0,1
1429,6,24.14,0.513926,32.84,2147047.125,1
1430,6,-30.008947,0.512645,32.84,2149027.714286,1
1431,6,13.5825,0.510083,32.84,2148743.0,1
1432,6,-65.100526,0.50624,32.84,2153783.428571,1
1433,6,-17.168947,0.504959,32.84,2157946.125,1
1434,6,66.893684,0.513926,32.84,2162415.857143,1
1435,6,-31.530526,0.498555,32.83,2155732.571429,1
1436,6,-55.333158,0.501116,32.84,2154321.5,1
1437,6,35.985263,0.497274,32.84,2152828.714286,1
1438,6,-29.871,0.498555,32.84,2145346.625,1
1439,6,-2.545263,0.501116,32.84,2144735.5,1
1440,6,5.159474,0.503678,32.84,2147037.0,1
1441,6,-17.4155,0.504959,32.84,2142778.428571,1
1442,6,5.68,0.503678,32.84,2138905.625,1
1443,6,25.988947,0.503678,32.84,2136751.5,1
1444,6,96.9145,0.504959,32.84,2137847.125,1
1445,6,-50.411053,0.501116,32.84,2159443.142857,1
1446,6,-9.676842,0.503678,32.84,2165762.125,1
1447,6,-18.904211,0.50624,32.84,2167476.571429,1
1448,6,24.487368,0.507521,32.84,2162883.125,1
1449,6,102.792105,0.504959,32.83,2154353.285714,1
1450,6,12.805263,0.507521,32.84,2127391.5,1
1451,6,1.662105,0.530578,32.83,2118235.5,1
1452,6,11.499474,0.54595,32.84,2112380.875,1
1453,6,-30.481579,0.549792,32.84,2118257.285714,1
1454,6,36.7675,0.550432,32.84,2110927.625,1
1455,6,-13.320526,0.54595,32.84,2115581.142857,1
1456,6,0.312632,0.542107,32.84,2110283.875,1
1457,6,-29.993,0.524173,32.84,2053307.428571,1
1458,6,50.596842,0.522892,32.84,2098134.142857,1
1459,6,-64.561053,0.51905,32.84,2109957.75,1
1460,6,-38.931,0.516488,32.84,2117915.25,1
1461,6,-20.004211,0.51905,32.84,2112197.875,1
1462,6,-0.576316,0.520331,32.84,2135271.375,1
1463,6,6.58,0.517769,32.84,2138399.5,1
1464,6,-9.981053,0.516488,32.84,2140224.428571,1
1465,6,8.475789,0.517769,32.84,2134978.75,1
1466,6,-15.533684,0.51905,32.84,2135831.428571,1
1467,6,18.346,0.516488,32.84,2135348.375,1
1468,6,-29.767895,0.516488,32.87,2147940.571429,1
1469,6,29.287368,0.512645,32.87,2145063.625,1
1470,6,-88.5015,0.512645,32.84,2149000.571429,1
1471,6,-98.087368,0.510083,32.87,2152782.875,1
1472,6,-42.414737,0.510083,32.87,2149873.571429,1
1473,6,-28.8085,0.510723,32.87,2148005.125,1
1474,6,15.318421,0.510083,32.87,2143287.428571,1
1475,6,-29.435789,0.513926,32.87,2146147.75,1
1476,6,23.035263,0.511364,32.87,2140270.0,1
1477,6,24.4125,0.508161,32.87,2140534.428571,1
1478,6,-23.459474,0.507521,32.87,2144437.875,1
1479,6,10.010526,0.502397,32.87,2142184.285714,1
1480,6,-12.5935,0.502397,32.87,2140617.428571,1
1481,6,-16.202105,0.499835,32.84,2154540.857143,1
1482,6,-4.583684,0.502397,32.84,2158806.857143,1
1483,6,-1.106,0.501116,32.84,2162959.375,1
1484,6,-16.088947,0.502397,32.84,2161228.5,1
1485,6,-30.820526,0.504959,32.84,2153711.25,1
1486,6,26.973158,0.504959,32.84,2145475.0,1
1487,6,-27.02,0.503678,32.87,2144997.75,1
1488,6,27.264211,0.50624,32.87,2140094.571429,1
1489,6,-13.673158,0.504959,32.84,2138278.25,1
1490,6,2.876842,0.503678,32.84,2137573.714286,1
1491,6,1.205263,0.498555,32.84,2133585.0,1
1492,6,-11.2735,0.501116,32.87,2128245.75,1
1493,6,7.455789,0.504959,32.87,2132060.571429,1
1494,6,38.956842,0.503678,32.84,2128168.142857,1
1495,6,8.168421,0.504959,32.84,2121582.125,1
1496,6,-27.0,0.504959,32.84,2123804.857143,1
1497,6,14.638421,0.502397,32.87,2115150.375,1
1498,6,-20.694737,0.498555,32.87,2116585.714286,1
1499,6,-17.47,0.499835,32.87,2108913.125,1
1500,6,18.0315,0.499195,32.89,2106943.571429,1
1501,6,-27.917895,0.494712,32.89,2113576.875,1
1502,6,25.835789,0.49215,32.89,2109664.714286,1
1503,6,-28.965789,0.494712,32.87,2111557.125,1
1504,6,28.526842,0.493431,32.87,2108049.0,1
1505,6,-27.1415,0.498555,32.87,2111350.75,1
1506,6,11.330526,0.516488,32.87,2093206.142857,1
1507,6,-13.989474,0.539545,32.84,2110699.125,1
1508,6,-8.967368,0.53314,32.87,2107070.571429,1
1509,6,6.492,0.527375,32.87,2114741.857143,1
1510,6,-2.626842,0.522892,32.87,2129717.0,1
1511,6,7.745263,0.521612,32.87,2123794.571429,1
1512,6,-31.084737,0.516488,32.87,2123775.428571,1
1513,6,-28.254737,0.515207,32.87,2127854.125,1
1514,6,61.673158,0.512645,32.84,2129717.5,1
1515,6,-24.275,0.511364,32.84,2129651.285714,1
1516,6,3.768947,0.510083,32.87,2133996.75,1
1517,6,-8.347,0.512645,32.87,2134500.125,1
1518,6,19.508947,0.510083,32.87,2129974.0,1
1519,6,-25.38,0.508802,32.87,2132377.0,1
1520,6,15.776842,0.503678,32.87,2127436.714286,1
1521,6,-21.664737,0.503678,32.87,2130824.75,1
1522,6,20.489,0.504319,32.87,2125296.142857,1
1523,6,-25.372105,0.503678,32.84,2129780.375,1
1524,6,-38.466316,0.507521,32.84,2132410.0,1
1525,6,-29.766842,0.507521,32.84,2140634.857143,1
1526,6,16.7165,0.509443,32.84,2135491.428571,1
1527,6,-17.939474,0.508802,32.84,2130860.625,1
1528,6,20.011579,0.507521,32.84,2130994.714286,1
1529,6,4.14,0.510083,32.84,2141067.571429,1
1530,6,19.952105,0.507521,32.87,2143494.0,1
1531,6,-28.101579,0.50624,32.87,2146009.875,1
1532,6,-17.138947,0.507521,32.84,2145516.375,1
1533,6,-25.026316,0.499835,32.84,2143884.0,1
1534,6,25.103684,0.499835,32.84,2142372.571429,1
1535,6,-25.203684,0.504959,32.84,2138245.375,1
1536,6,13.797895,0.503678,32.84,2135024.285714,1
1537,6,23.859474,0.503678,32.87,2125612.0,1
1538,6,-15.267368,0.50624,32.87,2123449.625,1
1539,6,18.437,0.506881,32.87,2126943.857143,1
1540,6,19.713684,0.511364,32.87,2125746.375,1
1541,6,-52.324211,0.511364,32.89,2131704.428571,1
1542,6,-109.304,0.510723,32.84,2134323.571429,1
1543,6,-9.434737,0.508802,32.87,2138821.857143,1
1544,6,-5.212105,0.507521,32.84,2142082.375,1
1545,6,9.338947,0.507521,32.84,2144577.125,1
1546,6,11.48,0.513926,32.84,2135704.25,1
1547,6,19.67,0.510083,32.84,2165976.125,1
1548,6,-35.76,0.510083,32.84,2170507.714286,1
1549,6,9.473158,0.504959,32.87,2161518.625,1
1550,6,-19.780526,0.502397,32.87,2162150.714286,1
1551,6,16.0375,0.503678,32.87,2153753.125,1
1552,6,-38.601053,0.499835,32.89,2154598.714286,1
1553,6,-16.913158,0.503678,32.89,2148011.375,1
1554,6,116.981579,0.512645,32.89,2144095.875,1
1555,6,-3.9005,0.512004,32.84,2143426.857143,1
1556,6,42.624737,0.512645,32.84,2140492.75,1
1557,6,14.986316,0.508802,32.87,2124477.714286,1
1558,6,-29.874211,0.502397,32.87,2112445.875,1
1559,6,-12.825263,0.502397,32.87,2143330.625,1
1560,6,11.674,0.501116,32.84,2145362.571429,1
1561,6,15.534737,0.501116,32.84,2148201.428571,1
1562,6,6.18,0.503678,32.87,2147693.428571,1
1563,6,8.0555,0.504319,32.87,2146974.25,1
1564,6,-5.014737,0.499835,32.87,2149506.428571,1
1565,6,-3.165263,0.501116,32.87,2145089.125,1
1566,6,6.880526,0.502397,32.87,2146941.714286,1
1567,6,-14.605789,0.501116,32.87,2140567.375,1
1568,6,3.541579,0.499835,32.84,2137324.0,1
1569,6,-50.027895,0.508802,32.84,2135675.75,1
1570,6,240.407,0.521612,32.84,2133406.75,1
1571,6,-103.754211,0.522892,32.87,2134198.571429,1
1572,6,-29.048947,0.525454,32.87,2128702.857143,1
1573,6,-1.9845,0.51905,32.84,2117727.857143,1
1574,6,11.781579,0.516488,32.84,2105658.25,1
1575,6,-28.975789,0.512645,32.87,2121323.75,1
1576,6,-40.917,0.508802,32.87,2126042.0,1
1577,6,9.016842,0.507521,32.83,2124597.857143,1
1578,6,5.662632,0.511364,32.83,2116705.125,1
1579,6,-45.501,0.506881,32.84,2108955.285714,1
1580,6,5.955263,0.510083,32.84,2127765.875,1
1581,6,138.488947,0.510083,32.84,2135179.571429,1
1582,6,-17.466316,0.512645,32.89,2136424.125,1
1583,6,-18.474211,0.510083,32.84,2147032.142857,1
1584,6,-13.566316,0.511364,32.84,2142804.0,1
1585,6,11.397368,0.51905,32.84,2150195.5,1
1586,6,-61.574,0.517128,32.87,2164351.428571,1
1587,6,157.363684,0.515207,32.87,2162813.571429,1
1588,6,-73.906316,0.511364,32.89,2157071.571429,1
1589,6,26.5375,0.508802,32.89,2149758.75,1
1590,6,-25.494211,0.511364,32.87,2148111.428571,1
1591,6,26.547368,0.513926,32.87,2139367.125,1
1592,6,-8.191579,0.510083,32.87,2131128.875,1
1593,6,52.372632,0.510083,32.84,2123619.375,1
1594,6,-54.888947,0.508802,32.84,2123079.142857,1
1595,6,-6.884737,0.503678,32.87,2123182.0,1
1596,6,-5.3465,0.502397,32.87,2124044.375,1
1597,6,-70.207895,0.503678,32.84,2084511.571429,1
1598,6,199.117368,0.504959,32.84,2102786.75,1
1599,6,43.5055,0.508161,32.87,2102500.714286,1
1600,6,-93.665789,0.515207,32.87,2107417.0,1
1601,6,-43.273684,0.517769,32.87,2106713.625,1
1602,6,-18.611,0.513286,32.87,2094984.625,1
1603,6,10.739474,0.510083,32.87,2103570.0,1
1604,6,-9.422105,0.512645,32.87,2111154.5,1
1605,6,103.501579,0.508802,32.87,2107736.0,1
1606,6,45.834737,0.503678,32.87,2111889.25,1
1607,6,-81.9895,0.501756,32.84,2110158.0,1
1608,6,-8.774211,0.498555,32.84,2103262.125,1
1609,6,21.1605,0.501756,32.84,2093563.0,1
1610,6,5.561579,0.508802,32.87,2092696.875,1
1611,6,32.182105,0.511364,32.87,2105793.714286,1
1612,6,-0.683684,0.515207,32.87,2115650.25,1
1613,6,0.244211,0.515207,32.87,2114515.285714,1
1614,6,9.545789,0.51905,32.84,2110942.0,1
1615,6,1.524211,0.510083,32.84,2105075.625,1
1616,6,-20.992632,0.510083,32.84,2094309.375,1
1617,6,-18.028,0.517128,32.87,2138330.0,1
1618,6,-12.231579,0.525454,32.87,2144306.142857,1
1619,6,9.693684,0.536983,32.87,2145824.125,1
1620,6,12.452105,0.51905,32.84,2147397.625,1
1621,6,-11.398,0.514566,32.84,2161424.571429,1
1622,6,25.922105,0.510083,32.87,2158152.75,1
1623,6,13.010526,0.508802,32.87,2160749.0,1
1624,6,-36.507368,0.512645,32.87,2157632.125,1
1625,6,12.730526,0.504959,32.87,2158612.857143,1
1626,6,-9.5095,0.502397,32.87,2156309.75,1
1627,6,-13.273158,0.501116,32.87,2156502.875,1
1628,6,-27.567368,0.501116,32.87,2151106.428571,1
1629,6,-15.563158,0.524173,32.87,2162042.571429,1
1630,6,-3.734737,0.525454,32.87,2161411.375,1
1631,6,-16.605263,0.528016,32.87,2167784.571429,1
1632,6,-16.965263,0.521612,32.87,2164731.857143,1
1633,6,-53.006,0.512645,32.87,2196771.285714,1
1634,6,-19.746842,0.511364,32.87,2186568.285714,1
1635,6,-5.817368,0.515207,32.87,2179185.375,1
1636,6,-29.359474,0.511364,32.87,2177660.428571,1
1637,6,-47.345789,0.520331,32.84,2184013.428571,1
1638,6,12.406842,0.522892,32.84,2184436.5,1
1639,6,-12.57,0.515848,32.84,2181090.857143,1
1640,6,28.281053,0.513926,32.87,2176214.875,1
1641,6,-1.510526,0.512645,32.87,2165645.625,1
1642,6,25.969474,0.513926,32.87,2141340.142857,1
1643,6,13.040526,0.510083,32.87,2136615.875,1
1644,6,-31.991,0.512645,32.87,2131851.285714,1
1645,6,26.118947,0.512645,32.84,2129937.375,1
1646,6,38.382632,0.508802,32.84,2123769.25,1
1647,6,-18.223158,0.511364,32.84,2119108.285714,1
1648,6,7.642632,0.510083,32.87,2108811.714286,1
1649,6,-6.5045,0.515848,32.87,2107448.428571,1
1650,6,-27.437368,0.526735,32.89,2111489.5,1
1651,6,-93.994211,0.522892,32.89,2116673.285714,1
1652,6,-32.7295,0.520331,32.84,2121411.0,1
1653,6,-3.686316,0.515207,32.84,2117057.857143,1
1654,6,-19.936842,0.512645,32.84,2113940.125,1
1655,6,4.420526,0.513926,32.89,2101981.428571,1
1656,6,52.3825,0.508161,32.89,2113875.0,1
1657,6,61.586316,0.50624,32.87,2120120.125,1
1658,6,-58.453158,0.507521,32.87,2119489.142857,1
