,ID,empatica_bvp,empatica_eda,empatica_temp,samsung_bvp,CL
1941,10,48.575000,0.488040,34.340000,1817733.000000,1
1942,10,33.626667,0.470107,34.340000,1824591.000000,1
1943,10,69.565000,0.470107,34.390000,1722087.666667,1
1944,8,-51.657143,0.203695,34.650000,2207279.666667,1
1945,8,25.867143,0.206257,34.650000,2246114.500000,1
1946,8,44.251429,0.201133,34.660000,2235246.000000,1
1947,8,-215.040000,0.206257,34.660000,2265961.000000,1
1948,8,-35.688571,0.207538,34.630000,2299834.666667,1
1949,8,-129.627143,0.204976,34.660000,2306105.000000,1
1950,8,-90.607143,0.204976,34.660000,2324057.000000,1
1951,8,34.155714,0.210100,34.630000,2276830.666667,1
1952,8,-33.987143,0.204976,34.630000,2294696.500000,1
1953,8,-63.348571,0.204976,34.630000,2307551.500000,1
1954,8,-0.412857,0.202414,34.630000,2294016.333333,1
1955,8,33.828571,0.206257,34.650000,2282292.500000,1
1956,8,40.297143,0.206257,34.630000,2303674.500000,1
1957,8,19.792857,0.208819,34.630000,2305137.333333,1
1958,8,-76.278571,0.203695,34.630000,2313460.000000,1
1959,8,4.004286,0.204976,34.650000,2314277.000000,1
1960,8,-31.961429,0.203695,34.650000,2314868.000000,1
1961,8,33.122857,0.204976,34.650000,2312208.000000,1
1962,8,26.205714,0.207538,34.650000,2306596.500000,1
1963,8,-28.978571,0.210100,34.650000,2324967.333333,1
1964,8,32.074286,0.210100,34.650000,2325220.000000,1
1965,8,-59.244286,0.211381,34.650000,2314240.000000,1
1966,8,-20.538571,0.208819,34.650000,2307472.000000,1
1967,8,26.601429,0.210100,34.650000,2313758.000000,1
1968,8,9.040000,0.210100,34.660000,2322664.000000,1
1969,8,-69.045714,0.208819,34.660000,2308806.000000,1
1970,8,-35.108571,0.206257,34.650000,2326095.000000,1
1971,8,62.007143,0.204976,34.650000,2293078.000000,1
1972,8,-44.612857,0.213944,34.650000,2313578.000000,1
1973,8,39.581429,0.215225,34.650000,2287301.666667,1
1974,8,18.802857,0.216506,34.660000,2266243.500000,1
1975,8,8.845714,0.219068,34.660000,2264994.500000,1
1976,8,-55.787143,0.219068,34.660000,2279043.333333,1
1977,8,-21.042857,0.221630,34.660000,2255495.000000,1
1978,8,-4.364286,0.225474,34.660000,2272234.000000,1
1979,8,-65.775714,0.225474,34.660000,2279218.333333,1
1980,8,-54.561429,0.242128,34.650000,2282596.500000,1
1981,8,75.778571,0.222911,34.650000,2249940.000000,1
1982,8,-4.805714,0.222911,34.650000,2249406.500000,1
1983,8,-87.574286,0.221630,34.660000,2229451.000000,1
1984,8,-83.680000,0.222911,34.660000,2140842.500000,1
1985,8,45.234286,0.221630,34.660000,2153522.333333,1
1986,8,-42.574286,0.238285,34.660000,2142558.500000,1
1987,8,52.178571,0.224192,34.680000,2165235.333333,1
1988,8,-59.460000,0.224192,34.680000,2155874.000000,1
1989,8,7.055714,0.226755,34.680000,2216459.333333,1
1990,8,-69.031429,0.226755,34.680000,2230459.500000,1
1991,8,9.385714,0.222911,34.660000,2243015.000000,1
1992,8,40.011429,0.225474,34.660000,2266128.333333,1
1993,8,18.180000,0.224192,34.660000,2281842.333333,1
1994,8,-30.680000,0.224192,34.680000,2321884.666667,1
1995,8,44.518571,0.222911,34.680000,2334891.500000,1
1996,8,-32.642857,0.222911,34.680000,2349186.666667,1
1997,8,43.007143,0.228036,34.680000,2367739.500000,1
1998,8,50.855714,0.228036,34.680000,2380472.666667,1
1999,8,60.800000,0.233160,34.680000,2379922.000000,1
2000,8,-51.514286,0.230598,34.660000,2394910.000000,1
2001,8,88.508571,0.230598,34.660000,2380889.666667,1
2002,8,35.458571,0.229317,34.660000,2380170.000000,1
2003,8,112.727143,0.230598,34.680000,2310010.000000,1
2004,8,-110.202857,0.226755,34.680000,2297756.000000,1
2005,8,78.121429,0.228036,34.680000,2258675.333333,1
2006,8,-98.867143,0.234441,34.660000,2224980.666667,1
2007,8,41.685714,0.237003,34.660000,2214265.666667,1
2008,8,18.044286,0.233160,34.660000,2224156.000000,1
2009,8,36.600000,0.234441,34.660000,2179073.000000,1
2010,8,-72.961429,0.229317,34.680000,2174057.500000,1
2011,8,8.822857,0.229317,34.680000,2208280.000000,1
2012,8,-30.204286,0.230598,34.680000,2225963.333333,1
2013,8,45.150000,0.229317,34.680000,2244668.000000,1
2014,8,-109.195714,0.229317,34.680000,2248998.666667,1
2015,8,24.385714,0.229317,34.680000,2248967.000000,1
2016,8,21.878571,0.231879,34.660000,2322546.000000,1
2017,8,32.854286,0.234441,34.660000,2320538.000000,1
2018,8,28.647143,0.233160,34.660000,2326779.333333,1
2019,8,56.681429,0.235722,34.680000,2336714.500000,1
2020,8,66.741429,0.235722,34.680000,2331156.000000,1
2021,8,-140.434286,0.230598,34.680000,2305436.000000,1
2022,8,77.034286,0.231879,34.680000,2301814.000000,1
2023,8,-5.840000,0.231879,34.680000,2310221.500000,1
2024,8,-35.535714,0.230598,34.680000,2289631.000000,1
2025,8,74.281429,0.231879,34.680000,2278272.666667,1
2026,8,-48.080000,0.233160,34.680000,2285091.000000,1
2027,8,30.121429,0.235722,34.680000,2236576.333333,1
2028,8,53.561429,0.237003,34.680000,2226331.333333,1
2029,8,-17.388571,0.235722,34.680000,2227042.000000,1
2030,8,-93.185714,0.237003,34.680000,2207456.500000,1
2031,8,39.950000,0.239566,34.680000,2200690.000000,1
2032,8,-76.491429,0.240847,34.680000,2178833.500000,1
2033,8,50.292857,0.240847,34.680000,2190345.333333,1
2034,8,-16.084286,0.239566,34.680000,2165393.500000,1
2035,8,45.177143,0.243409,34.680000,2191948.000000,1
2036,8,34.378571,0.242128,34.680000,2212553.333333,1
2037,8,-66.762857,0.244690,34.680000,2212880.666667,1
2038,8,20.282857,0.251096,34.680000,2193081.000000,1
2039,8,-85.761429,0.254939,34.680000,2202601.000000,1
2040,8,19.111429,0.254939,34.710000,2189421.500000,1
2041,8,21.525714,0.253658,34.710000,2228512.000000,1
2042,8,-105.561429,0.252377,34.710000,2229944.000000,1
2043,8,42.714286,0.253658,34.710000,2212492.333333,1
2044,8,-87.510000,0.254939,34.680000,2231017.500000,1
2045,8,60.617143,0.254939,34.680000,2225240.000000,1
2046,8,0.747143,0.256220,34.680000,2234975.666667,1
2047,8,-15.690000,0.254939,34.680000,2239087.500000,1
2048,8,-21.330000,0.254939,34.680000,2234803.000000,1
2049,8,59.938571,0.258782,34.710000,2232507.500000,1
2050,8,-111.870000,0.258782,34.680000,2246721.000000,1
2051,8,53.125714,0.258782,34.680000,2251359.000000,1
2052,8,19.207143,0.262625,34.680000,2266428.500000,1
2053,8,22.614286,0.262625,34.710000,2275620.000000,1
2054,8,40.177143,0.261344,34.680000,2239003.000000,1
2055,8,45.274286,0.261344,34.680000,2240624.500000,1
2056,8,-1.057143,0.262625,34.680000,2243123.500000,1
2057,8,-80.610000,0.262625,34.710000,2196366.000000,1
2058,8,-38.792857,0.263907,34.710000,2208850.000000,1
2059,8,-28.492857,0.265188,34.710000,2206483.666667,1
2060,8,59.934286,0.263907,34.710000,2219363.666667,1
2061,8,-81.815714,0.262625,34.710000,2211976.000000,1
2062,8,47.390000,0.265188,34.710000,2214336.666667,1
2063,8,78.628571,0.263907,34.710000,2230125.333333,1
2064,8,-1.602857,0.263907,34.710000,2252999.500000,1
2065,8,-116.301429,0.263907,34.710000,2219377.500000,1
2066,8,-121.924286,0.267750,34.710000,2214142.000000,1
2067,8,95.431429,0.269031,34.710000,2218443.666667,1
2068,8,-15.511429,0.267750,34.680000,2203690.500000,1
2069,8,-131.715714,0.265188,34.680000,2183169.000000,1
2070,8,104.970000,0.265188,34.680000,2186762.333333,1
2071,8,75.617143,0.267750,34.710000,2196832.000000,1
2072,8,-106.184286,0.266469,34.710000,2158188.500000,1
2073,8,64.217143,0.265188,34.680000,2168246.000000,1
2074,8,-120.681429,0.263907,34.680000,2120237.000000,1
2075,8,65.090000,0.263907,34.680000,2134225.666667,1
2076,8,-126.904286,0.265188,34.710000,2109493.000000,1
2077,8,59.702857,0.263907,34.680000,2148293.333333,1
2078,8,-134.824286,0.265188,34.680000,2121580.500000,1
2079,8,65.977143,0.265188,34.680000,2144829.333333,1
2080,8,53.231429,0.263907,34.680000,2160231.666667,1
2081,8,-118.937143,0.262625,34.680000,2144199.000000,1
2082,8,-73.991429,0.266469,34.680000,2213657.500000,1
2083,8,64.424286,0.263907,34.680000,2244653.666667,1
2084,8,21.731429,0.263907,34.680000,2280739.000000,1
2085,8,41.300000,0.267750,34.680000,2273632.000000,1
2086,8,77.908571,0.265188,34.680000,2287837.666667,1
2087,8,66.838571,0.270312,34.710000,2267468.500000,1
2088,8,53.080000,0.271593,34.710000,2278080.666667,1
2089,8,-20.705714,0.271593,34.710000,2266338.333333,1
2090,8,-102.928571,0.274155,34.710000,2243115.000000,1
2091,8,81.748571,0.274155,34.710000,2244629.000000,1
2092,8,44.702857,0.275436,34.710000,2257121.666667,1
2093,8,-73.818571,0.275436,34.680000,2211904.000000,1
2094,8,47.087143,0.271593,34.680000,2230746.666667,1
2095,8,-38.092857,0.271593,34.680000,2200104.333333,1
2096,8,-26.391429,0.271593,34.710000,2171124.333333,1
2097,8,-59.357143,0.275436,34.710000,2159643.000000,1
2098,8,53.141429,0.277999,34.710000,2149344.000000,1
2099,8,-58.274286,0.280561,34.680000,2140376.333333,1
2100,8,0.520000,0.279280,34.680000,2178452.666667,1
2101,8,68.885714,0.281842,34.680000,2193366.000000,1
2102,8,82.360000,0.281842,34.710000,2234232.500000,1
2103,8,-51.374286,0.283123,34.710000,2235027.000000,1
2104,8,57.147143,0.283123,34.710000,2258075.000000,1
2105,8,13.140000,0.280561,34.710000,2253172.000000,1
2106,8,74.984286,0.280561,34.710000,2265118.000000,1
2107,8,-120.944286,0.280561,34.710000,2253411.500000,1
2108,8,66.905714,0.285685,34.680000,2239044.000000,1
2109,8,36.630000,0.285685,34.680000,2252008.000000,1
2110,8,-52.381429,0.292091,34.680000,2225572.333333,1
2111,8,55.771429,0.292091,34.660000,2219205.500000,1
2112,8,4.664286,0.292091,34.660000,2231078.666667,1
2113,8,-57.991429,0.292091,34.660000,2203705.333333,1
2114,8,50.857143,0.289529,34.680000,2214366.500000,1
2115,8,-7.305714,0.288247,34.680000,2209228.666667,1
2116,8,57.682857,0.289529,34.680000,2155647.000000,1
2117,8,-42.755714,0.286966,34.680000,2178627.333333,1
2118,8,53.850000,0.289529,34.680000,2185959.500000,1
2119,8,34.304286,0.292091,34.660000,2208783.500000,1
2120,8,-62.242857,0.293372,34.660000,2217558.333333,1
2121,8,59.604286,0.290810,34.660000,2238357.500000,1
2122,8,25.838571,0.289529,34.680000,2258892.666667,1
2123,8,50.258571,0.290810,34.680000,2277757.500000,1
2124,8,-83.562857,0.290810,34.660000,2284011.000000,1
2125,8,-40.112857,0.286966,34.680000,2315271.000000,1
2126,8,-2.814286,0.286966,34.680000,2303554.000000,1
2127,8,-69.145714,0.285685,34.680000,2313756.000000,1
2128,8,39.985714,0.288247,34.660000,2301249.333333,1
2129,8,-115.398571,0.290810,34.680000,2291553.500000,1
2130,8,74.667143,0.289529,34.680000,2295798.666667,1
2131,8,-62.524286,0.290810,34.680000,2285537.000000,1
2132,8,61.764286,0.289529,34.660000,2282791.000000,1
2133,8,-96.177143,0.288247,34.680000,2275165.000000,1
2134,8,54.608571,0.286966,34.680000,2260691.500000,1
2135,8,-74.705714,0.289529,34.680000,2282939.000000,1
2136,8,16.480000,0.292091,34.680000,2253353.333333,1
2137,8,-65.770000,0.292091,34.680000,2241979.000000,1
2138,8,55.051429,0.293372,34.680000,2228440.333333,1
2139,8,13.041429,0.290810,34.680000,2231588.000000,1
2140,8,-49.838571,0.292091,34.680000,2244439.000000,1
2141,8,28.350000,0.292091,34.680000,2213658.000000,1
2142,8,40.274286,0.289529,34.680000,2216727.333333,1
2143,8,-71.185714,0.289529,34.660000,2213542.500000,1
2144,8,39.325714,0.289529,34.660000,2186518.000000,1
2145,8,-80.451429,0.292091,34.660000,2208006.500000,1
2146,8,55.197143,0.292091,34.710000,2191374.500000,1
2147,8,-60.470000,0.295934,34.660000,2239459.000000,1
2148,8,61.028571,0.295934,34.660000,2214954.333333,1
2149,8,52.595714,0.290810,34.660000,2224982.000000,1
2150,8,-17.291429,0.292091,34.660000,2253749.500000,1
2151,8,52.117143,0.290810,34.660000,2246613.666667,1
2152,8,-59.857143,0.293372,34.660000,2264536.500000,1
2153,8,-71.498571,0.294653,34.660000,2241285.000000,1
2154,8,29.644286,0.294653,34.660000,2260901.000000,1
2155,8,-116.675714,0.294653,34.660000,2273441.000000,1
2156,8,88.920000,0.294653,34.680000,2279698.000000,1
2157,8,43.531429,0.295934,34.680000,2302947.666667,1
2158,8,-52.617143,0.292091,34.680000,2308502.000000,1
2159,8,-25.327143,0.292091,34.680000,2286353.000000,1
2160,8,74.814286,0.293372,34.660000,2298989.000000,1
2161,8,65.414286,0.293372,34.660000,2302800.000000,1
2162,8,-137.084286,0.295934,34.660000,2301634.333333,1
2163,8,-53.397143,0.297215,34.660000,2318502.666667,1
2164,8,75.727143,0.297215,34.660000,2322004.500000,1
2165,8,-72.238571,0.297215,34.660000,2297484.333333,1
2166,8,-107.144286,0.297215,34.660000,2289907.333333,1
2167,8,34.302857,0.297215,34.660000,2312066.500000,1
2168,8,130.771429,0.295934,34.660000,2293933.000000,1
2169,8,41.668571,0.294653,34.650000,2252739.000000,1
2170,8,-112.235714,0.297215,34.680000,2199478.666667,1
2171,8,-108.082857,0.297215,34.680000,2155217.333333,1
2172,8,72.185714,0.298496,34.650000,2164289.500000,1
2173,8,-21.722857,0.298496,34.650000,2104116.666667,1
2174,8,10.412857,0.299777,34.650000,2108125.000000,1
2175,8,-69.692857,0.294653,34.660000,2099657.333333,1
2176,8,-10.412857,0.295934,34.660000,2105966.666667,1
2177,8,31.767143,0.302340,34.660000,2156175.000000,1
2178,8,25.471429,0.304902,34.660000,2136327.000000,1
2179,8,36.681429,0.303621,34.660000,2164001.000000,1
2180,8,-120.448571,0.299777,34.650000,2170810.666667,1
2181,8,48.100000,0.299777,34.650000,2209911.500000,1
2182,8,82.857143,0.301058,34.650000,2223478.666667,1
2183,8,59.975714,0.299777,34.650000,2246160.500000,1
2184,8,-127.458571,0.298496,34.680000,2232146.666667,1
2185,8,-22.337143,0.295934,34.660000,2255489.000000,1
2186,8,-58.587143,0.294653,34.660000,2263338.333333,1
2187,8,71.512857,0.294653,34.660000,2275889.000000,1
2188,8,40.172857,0.294653,34.660000,2288700.000000,1
2189,8,-51.185714,0.292091,34.650000,2274284.666667,1
2190,8,78.760000,0.290810,34.650000,2285738.333333,1
2191,8,30.771429,0.292091,34.650000,2295953.000000,1
2192,8,48.974286,0.292091,34.660000,2301503.000000,1
2193,8,-36.354286,0.294653,34.650000,2290266.000000,1
2194,8,113.550000,0.295934,34.650000,2302464.666667,1
2195,8,52.900000,0.294653,34.650000,2292597.500000,1
2196,8,-40.641429,0.293372,34.660000,2269170.500000,1
2197,8,111.822857,0.310026,34.660000,2282882.500000,1
2198,8,77.735714,0.293372,34.660000,2274677.333333,1
2199,8,-148.062857,0.294653,34.660000,2239215.500000,1
2200,8,-215.770000,0.292091,34.660000,2191886.666667,1
2201,8,82.257143,0.293372,34.660000,2205432.500000,1
2202,8,98.980000,0.290810,34.660000,2209787.500000,1
2203,8,4.254286,0.292091,34.660000,2165271.000000,1
2204,8,-165.405714,0.292091,34.660000,2162992.500000,1
2205,8,56.870000,0.292091,34.660000,2179152.500000,1
2206,8,17.777143,0.294653,34.650000,2155004.666667,1
2207,8,-70.035714,0.297215,34.650000,2155826.000000,1
2208,8,53.478571,0.298496,34.650000,2195732.000000,1
2209,8,104.015714,0.294653,34.650000,2206438.333333,1
2210,8,-37.438571,0.294653,34.650000,2173788.000000,1
2211,8,-130.892857,0.293372,34.650000,2178918.000000,1
2212,8,62.782857,0.294653,34.650000,2201441.000000,1
2213,8,63.822857,0.297215,34.650000,2207503.500000,1
2214,8,-20.857143,0.293372,34.660000,2130887.000000,1
2215,8,-65.177143,0.299777,34.650000,2100401.000000,1
2216,8,-10.061429,0.301058,34.650000,2123844.000000,1
2217,8,66.247143,0.301058,34.660000,2146092.000000,1
2218,8,19.378571,0.301058,34.660000,2104998.000000,1
2219,8,-48.878571,0.301058,34.660000,2106327.333333,1
2220,8,13.990000,0.301058,34.660000,2132350.333333,1
2221,8,68.215714,0.301058,34.650000,2156568.000000,1
2222,8,59.435714,0.299777,34.650000,2170222.000000,1
2223,8,55.702857,0.301058,34.650000,2193439.666667,1
2224,8,-28.268571,0.298496,34.650000,2194079.000000,1
2225,8,67.821429,0.298496,34.650000,2191273.000000,1
2226,8,53.005714,0.304902,34.650000,2212358.666667,1
2227,8,46.145714,0.306183,34.650000,2195587.666667,1
2228,8,-63.210000,0.306183,34.650000,2169042.000000,1
2229,8,-30.571429,0.306183,34.650000,2168927.000000,1
2230,8,-89.997143,0.306183,34.650000,2164994.500000,1
2231,8,26.657143,0.306183,34.650000,2168773.000000,1
2232,8,-6.192857,0.303621,34.630000,2197101.000000,1
2233,8,-113.064286,0.303621,34.630000,2163786.500000,1
2234,8,-14.298571,0.303621,34.650000,2196488.666667,1
2235,8,-60.514286,0.303621,34.650000,2172199.000000,1
2236,8,54.111429,0.303621,34.650000,2181270.500000,1
2237,8,-37.378571,0.303621,34.630000,2186110.666667,1
2238,8,-16.920000,0.303621,34.630000,2175089.500000,1
2239,8,-39.054286,0.304902,34.650000,2178935.333333,1
2240,8,14.322857,0.307464,34.650000,2180662.500000,1
2241,8,-39.382857,0.311307,34.630000,2213989.000000,1
2242,8,-97.008571,0.311307,34.650000,2212927.666667,1
2243,8,49.528571,0.311307,34.650000,2255172.666667,1
2244,8,-29.257143,0.312588,34.650000,2253769.000000,1
2245,8,55.314286,0.311307,34.630000,2271821.000000,1
2246,8,45.080000,0.310026,34.630000,2285219.333333,1
2247,8,21.008571,0.308745,34.630000,2299338.000000,1
2248,8,54.922857,0.313869,34.630000,2288656.333333,1
2249,8,-42.807143,0.312588,34.630000,2289869.333333,1
2250,8,-82.677143,0.315151,34.650000,2299102.666667,1
2251,8,-81.520000,0.318994,34.630000,2314847.333333,1
2252,8,-56.888571,0.316432,34.630000,2293088.500000,1
2253,8,66.070000,0.317713,34.630000,2279751.000000,1
2254,8,0.158571,0.324118,34.610000,2237484.333333,1
2255,8,57.140000,0.320275,34.630000,2219195.500000,1
2256,8,44.055714,0.320275,34.630000,2213075.000000,1
2257,8,37.237143,0.317713,34.630000,2209569.666667,1
2258,8,-37.508571,0.318994,34.630000,2173612.000000,1
2259,8,-77.451429,0.316432,34.630000,2159015.000000,1
2260,8,-52.350000,0.313869,34.610000,2166583.500000,1
2261,8,23.915714,0.311307,34.630000,2217090.333333,1
2262,8,-37.198571,0.311307,34.630000,2200571.666667,1
2263,8,-69.435714,0.311307,34.630000,2215851.500000,1
2264,8,20.664286,0.312588,34.610000,2234983.000000,1
2265,8,-10.425714,0.311307,34.610000,2259473.000000,1
2266,8,61.790000,0.313869,34.610000,2293770.000000,1
2267,8,-5.944286,0.311307,34.610000,2315793.333333,1
2268,8,-38.104286,0.312588,34.610000,2327568.000000,1
2269,8,92.638571,0.315151,34.610000,2372226.000000,1
2270,8,-54.837143,0.313869,34.610000,2377907.666667,1
2271,8,-93.011429,0.316432,34.610000,2368733.333333,1
2272,8,92.572857,0.315151,34.610000,2374668.000000,1
2273,8,43.798571,0.312588,34.610000,2383722.500000,1
2274,8,-106.342857,0.311307,34.630000,2338882.666667,1
2275,8,79.912857,0.311307,34.630000,2336151.000000,1
2276,8,2.647143,0.312588,34.610000,2314161.333333,1
2277,8,50.134286,0.318994,34.630000,2305697.500000,1
2278,8,51.857143,0.317713,34.630000,2318351.666667,1
2279,8,-23.875714,0.317713,34.630000,2329059.666667,1
2280,8,-80.164286,0.317713,34.610000,2292306.333333,1
2281,8,-4.895714,0.316432,34.610000,2290615.000000,1
2282,8,-25.224286,0.318994,34.630000,2271618.000000,1
2283,8,-55.142857,0.311307,34.610000,2297469.000000,1
2284,8,64.302857,0.312588,34.590000,2254710.333333,1
2285,8,-50.691429,0.313869,34.590000,2254231.000000,1
2286,8,46.864286,0.315151,34.590000,2220902.666667,1
2287,8,-23.618571,0.315151,34.610000,2240732.000000,1
2288,8,-111.511429,0.318994,34.610000,2185311.500000,1
2289,8,-57.665714,0.321556,34.610000,2165835.000000,1
2290,8,-46.027143,0.320275,34.610000,2137644.000000,1
2291,8,19.990000,0.318994,34.610000,2158159.666667,1
2292,8,-87.048571,0.320275,34.610000,2136733.000000,1
2293,8,49.350000,0.317713,34.610000,2151198.666667,1
2294,8,-3.178571,0.318994,34.590000,2170754.000000,1
2295,8,-90.235714,0.316432,34.590000,2153880.000000,1
2296,8,36.998571,0.316432,34.590000,2162251.000000,1
2297,8,-72.338571,0.313869,34.590000,2189601.000000,1
2298,8,45.451429,0.317713,34.590000,2198783.500000,1
2299,8,28.092857,0.315151,34.610000,2236180.500000,1
2300,8,18.140000,0.316432,34.610000,2262538.000000,1
2301,8,46.390000,0.320275,34.610000,2274248.000000,1
2302,8,12.340000,0.321556,34.610000,2287736.000000,1
2303,8,-58.862857,0.321556,34.610000,2273066.666667,1
2304,8,57.710000,0.321556,34.610000,2291383.500000,1
2305,8,-84.611429,0.321556,34.610000,2288707.333333,1
2306,8,44.234286,0.322837,34.610000,2296729.000000,1
2307,8,52.101429,0.324118,34.610000,2308951.500000,1
2308,8,15.480000,0.322837,34.610000,2321589.500000,1
2309,8,-112.961429,0.321556,34.610000,2307923.666667,1
2310,8,-15.388571,0.324118,34.590000,2331670.500000,1
2311,8,-5.811429,0.325399,34.590000,2317665.500000,1
2312,8,-106.485714,0.325399,34.590000,2318183.000000,1
2313,8,84.962857,0.325399,34.590000,2297168.666667,1
2314,8,-30.460000,0.327962,34.590000,2309741.000000,1
2315,8,55.645714,0.330524,34.590000,2255620.000000,1
2316,8,20.807143,0.331805,34.570000,2263424.666667,1
2317,8,-1.125714,0.333086,34.570000,2207232.000000,1
2318,8,61.374286,0.330524,34.570000,2210773.333333,1
2319,8,9.551429,0.330524,34.590000,2223118.666667,1
2320,8,-91.752857,0.330524,34.590000,2166313.000000,1
2321,8,32.678571,0.330524,34.590000,2159483.000000,1
2322,8,-11.532857,0.329243,34.610000,2181283.666667,1
2323,8,32.315714,0.326680,34.590000,2178637.000000,1
2324,8,-81.307143,0.330524,34.590000,2265016.666667,1
2325,8,42.428571,0.336929,34.570000,2341612.666667,1
2326,8,28.077143,0.336929,34.570000,2345446.666667,1
2327,8,30.765714,0.335648,34.570000,2353497.000000,1
2328,8,51.145714,0.338210,34.590000,2351628.500000,1
2329,8,28.070000,0.338210,34.570000,2347390.500000,1
2330,8,-97.231429,0.338210,34.570000,2359424.000000,1
2331,8,50.364286,0.335648,34.570000,2338464.666667,1
2332,8,7.834286,0.335648,34.570000,2322686.666667,1
2333,8,-94.200000,0.333086,34.590000,2330773.500000,1
2334,8,53.061429,0.333086,34.570000,2311557.000000,1
2335,8,-41.970000,0.335648,34.570000,2327431.000000,1
2336,8,-86.901429,0.336929,34.570000,2288567.000000,1
2337,8,45.280000,0.335648,34.570000,2283860.666667,1
2338,8,43.578571,0.335648,34.570000,2253481.000000,1
2339,8,14.337143,0.336929,34.570000,2271564.333333,1
2340,8,-49.057143,0.336929,34.570000,2262883.333333,1
2341,8,29.197143,0.333086,34.570000,2232700.500000,1
2342,8,39.900000,0.333086,34.570000,2243210.500000,1
2343,8,-24.652857,0.333086,34.570000,2273017.000000,1
2344,8,-94.268571,0.334367,34.570000,2242542.333333,1
2345,8,-66.362857,0.331805,34.570000,2255798.000000,1
2346,8,-9.440000,0.333086,34.570000,2234673.333333,1
2347,8,-80.881429,0.336929,34.570000,2242223.666667,1
2348,8,41.818571,0.338210,34.570000,2244327.500000,1
2349,8,-26.654286,0.336929,34.550000,2272051.500000,1
2350,8,-79.160000,0.335648,34.570000,2254921.500000,1
2351,8,16.674286,0.334367,34.570000,2225006.000000,1
2352,8,53.181429,0.334367,34.570000,2230608.666667,1
2353,8,49.987143,0.334367,34.570000,2207960.666667,1
2354,8,-21.551429,0.334367,34.570000,2226587.500000,1
2355,8,-5.344286,0.334367,34.570000,2181176.000000,1
2356,8,49.078571,0.336929,34.570000,2184471.666667,1
2357,8,12.440000,0.336929,34.570000,2209361.000000,1
2358,8,-40.518571,0.339491,34.550000,2174772.000000,1
2359,8,8.122857,0.339491,34.550000,2157743.666667,1
2360,8,33.255714,0.339491,34.550000,2158702.333333,1
2361,8,36.344286,0.339491,34.550000,2177376.000000,1
2362,8,-5.040000,0.339491,34.550000,2171321.000000,1
2363,8,-63.088571,0.339491,34.570000,2150532.500000,1
2364,8,37.277143,0.338210,34.570000,2161748.666667,1
2365,8,41.388571,0.339491,34.570000,2182316.333333,1
2366,8,-69.801429,0.335648,34.550000,2166820.500000,1
2367,8,41.342857,0.335648,34.550000,2186661.333333,1
2368,8,-49.250000,0.336929,34.550000,2256160.000000,1
2369,8,-18.870000,0.339491,34.550000,2328868.000000,1
2370,8,-63.282857,0.342054,34.550000,2317526.500000,1
2371,8,77.044286,0.344616,34.550000,2326139.333333,1
2372,8,28.071429,0.342054,34.550000,2345210.000000,1
2373,8,80.815714,0.340773,34.550000,2339984.000000,1
2374,8,116.701429,0.339491,34.550000,2326181.333333,1
2375,8,-133.060000,0.344616,34.550000,2330378.666667,1
2376,8,88.905714,0.363832,34.550000,2303664.000000,1
2377,8,-34.055714,0.361270,34.570000,2315963.000000,1
2378,8,-110.687143,0.358708,34.570000,2268684.000000,1
2379,8,62.601429,0.353584,34.550000,2195987.333333,1
2380,8,-29.820000,0.353584,34.550000,2154550.000000,1
2381,8,-162.634286,0.353584,34.570000,2108794.500000,1
2382,8,44.334286,0.354865,34.570000,2109609.666667,1
2383,8,-83.840000,0.352302,34.530000,2108229.500000,1
2384,8,-89.065714,0.349740,34.570000,2145516.000000,1
2385,8,50.058571,0.349740,34.570000,2166982.666667,1
2386,8,52.340000,0.352302,34.570000,2179186.333333,1
2387,8,44.864286,0.351021,34.550000,2265211.000000,1
2388,8,-37.107143,0.352302,34.550000,2269844.000000,1
2389,8,-82.878571,0.358708,34.550000,2312475.500000,1
2390,8,32.478571,0.359989,34.550000,2340608.000000,1
2391,8,-35.300000,0.358708,34.550000,2355189.666667,1
2392,8,-65.160000,0.356146,34.550000,2368100.000000,1
2393,8,-18.711429,0.354865,34.550000,2366302.500000,1
2394,8,54.842857,0.354865,34.550000,2335426.000000,1
2395,8,17.620000,0.357427,34.550000,2348425.500000,1
2396,8,18.261429,0.358708,34.550000,2315646.666667,1
2397,8,7.575714,0.357427,34.550000,2333176.500000,1
2398,8,-48.717143,0.357427,34.550000,2293602.500000,1
2399,8,56.458571,0.372800,34.550000,2302665.333333,1
2400,8,7.724286,0.357427,34.550000,2291970.000000,1
2401,8,46.148571,0.353584,34.570000,2274357.333333,1
2402,8,-39.200000,0.353584,34.570000,2270018.500000,1
2403,8,-70.772857,0.356146,34.550000,2270937.000000,1
2404,8,-81.738571,0.354865,34.550000,2281922.500000,1
2405,8,7.328571,0.357427,34.550000,2286666.500000,1
2406,8,56.811429,0.354865,34.550000,2308372.000000,1
2407,8,1.841429,0.359989,34.550000,2320981.666667,1
2408,8,49.502857,0.359989,34.530000,2303940.000000,1
2409,8,48.737143,0.359989,34.530000,2326239.666667,1
2410,8,79.120000,0.359989,34.550000,2321253.000000,1
2411,8,109.637143,0.359989,34.550000,2326478.500000,1
2412,8,107.457143,0.361270,34.550000,2303636.000000,1
2413,8,-119.458571,0.358708,34.550000,2250903.333333,1
2414,8,70.855714,0.358708,34.550000,2252934.000000,1
