Unnamed: 0,ID,empatica_bvp,empatica_eda,empatica_temp,samsung_bvp,CL
687,0,0.3089660721,-0.3229552877,0.9811095189,-0.3080705173,1
688,0,0.9253850911,-0.3193250498,0.9811095189,-0.3010212422,1
689,0,-1.074105982,-0.3229552877,0.9811095189,-0.3040083888,1
690,0,-0.5766624667,-0.3302157634,0.9565355965,-0.3680854524,1
691,0,0.2612540503,-0.3265855256,0.9565355965,-0.3589839391,1
692,0,0.6126053736,-0.3302157634,0.9811095189,-0.3396836711,1
693,0,0.6714962346,-0.3265855256,0.9811095189,-0.3166508272,1
694,0,-0.488478472,-0.3411036432,0.9811095189,-0.3424471346,1
695,0,0.4621561807,-0.3338431674,0.9811095189,-0.3153836516,1
696,0,0.5581730732,-0.348364119,0.9565355965,-0.3145540696,1
697,0,0.3546965133,-0.3411036432,0.9565355965,-0.2866251718,1
698,0,-0.5415301757,-0.3519943568,0.9565355965,-0.2799776576,1
699,0,0.0737397104,-0.348364119,0.9565355965,-0.2517268082,1
700,0,-0.6843616988,-0.3447338811,0.9565355965,-0.2494688033,1
701,0,-0.6134149362,-0.3447338811,0.9565355965,-0.2942618865,1
702,0,-0.3045090314,-0.3592519987,0.9565355965,-0.304305909,1
703,0,-1.3418699104,-0.3556245947,0.9565355965,-0.2215312188,1
704,0,-0.680512257,-0.3628822366,0.9565355965,-0.1838221577,1
705,0,0.1492627608,-0.3665124745,0.931961674,-0.1224352634,1
706,0,0.7894403497,-0.3665124745,0.931961674,-0.1082004403,1
707,0,-0.2811930772,-0.3774031881,0.931961674,-0.1250781987,1
708,0,0.3219965195,-0.3737729502,0.9073877516,-0.1268399745,1
709,0,0.6637689043,-0.3701427123,0.9073877516,-0.1189410294,1
710,0,0.091845904,-0.3774031881,0.9073877516,-0.1207972734,1
711,0,-2.9322435953,-0.381033426,0.931961674,-0.1241943247,1
712,0,-2.23836867,-0.3919213057,0.9073877516,-0.1264067243,1
713,0,0.6474981,-0.3846636639,0.9073877516,-0.1647591458,1
714,0,0.0792255665,-0.3955515436,0.9073877516,-0.1908470014,1
715,0,-0.7441986587,-0.3991817815,0.9073877516,-0.1969418228,1
716,0,-0.9792057506,-0.3919213057,0.9073877516,-0.199272579,1
717,0,0.5034118424,-0.4028120194,0.8828138292,-0.1829589147,1
718,0,0.6115252603,-0.4100724952,0.8828138292,-0.1801493029,1
719,0,-0.0446470204,-0.4028120194,0.8828138292,-0.2983663627,1
720,0,0.4609907778,-0.4064422573,0.9073877516,-0.2714277513,1
721,0,0.3708292784,-0.4100724952,0.8582399067,-0.2520085838,1
722,0,-0.4743232285,-0.417330137,0.8828138292,-0.2481663379,1
723,0,1.0497693303,-0.4245906128,0.8828138292,-0.2278996721,1
724,0,1.7133806178,-0.413702733,0.8828138292,-0.2347676118,1
725,0,1.0038074253,-0.417330137,0.8828138292,-0.2221588345,1
726,0,-2.1540219401,-0.4245906128,0.9073877516,-0.22549345,1
727,0,-1.2988641319,-0.4282208507,0.9073877516,-0.2295154024,1
728,0,0.5479728389,-0.413702733,0.9073877516,-0.2171514821,1
729,0,-0.5633477718,-0.417330137,0.8828138292,-0.3463681039,1
730,0,0.7407131752,-0.4209603749,0.8828138292,-0.2680149553,1
731,0,-0.5804997315,-0.4245906128,0.8828138292,-0.2763357493,1
732,0,-0.3171537228,-0.4209603749,0.8582399067,-0.3275352901,1
733,0,0.5892975544,-0.4245906128,0.8582399067,-0.2951397883,1
734,0,0.3533565234,-0.4318510885,0.8582399067,-0.2986579108,1
735,0,-0.6826318768,-0.4282208507,0.8582399067,-0.2873461698,1
736,0,0.4729329939,-0.4318510885,0.8828138292,-0.2452850608,1
737,0,1.1599698791,-0.4318510885,0.8582399067,-0.2519418046,1
738,0,-0.5408195654,-0.4536296819,0.8582399067,-0.3058619182,1
739,0,-0.2728363671,-0.4536296819,0.8582399067,-0.3351003393,1
740,0,0.092227601,-0.4391115643,0.8582399067,-0.2887317019,1
741,0,-0.0567272928,-0.4463692062,0.8582399067,-0.2434657354,1
742,0,0.2093230666,-0.4463692062,0.8336659843,-0.1725934834,1
743,0,-0.5986749618,-0.4608901577,0.8336659843,-0.160923415,1
744,0,0.3074067953,-0.4572599198,0.8336659843,-0.1350918177,1
745,0,-1.4815463491,-0.4645203956,0.8336659843,-0.0938613765,1
746,0,-0.6800249756,-0.4608901577,0.8336659843,-0.1508289009,1
747,0,-0.1799136573,-0.4681506335,0.8336659843,-0.1354984649,1
748,0,-2.2325214118,-0.4717780374,0.8582399067,-0.0769624443,1
749,0,0.0327236133,-0.4754082753,0.8582399067,-0.059554253,1
750,0,0.5563539198,-0.4645203956,0.8336659843,-0.1176391069,1
751,0,0.5954087482,-0.4681506335,0.8336659843,-0.1694988386,1
752,0,-0.5575898451,-0.4790385132,0.8336659843,-0.168727892,1
753,0,1.2051318594,-0.4754082753,0.7968051007,-0.1740745695,1
754,0,0.3143788496,-0.4790385132,0.7968051007,-0.1295714057,1
755,0,0.4950307786,-0.4826687511,0.7968051007,-0.1326323895,1
756,0,0.4526909275,-0.4899292269,0.7968051007,-0.1101663541,1
757,0,0.1694601785,-0.4899292269,0.7968051007,-0.0822722032,1
758,0,-0.7105119421,-0.4899292269,0.7968051007,-0.0758255695,1
759,0,-0.3966033866,-0.486298989,0.7722311783,-0.0485003989,1
760,0,-0.7774062289,-0.4826687511,0.7968051007,-0.0475155418,1
761,0,0.4469126889,-0.4971868687,0.7968051007,-0.0772795097,1
762,0,0.1893895846,-0.4971868687,0.7968051007,-0.1778185468,1
763,0,0.3720921137,-0.4971868687,0.7968051007,-0.2101776729,1
764,0,-0.2990150403,-0.5008171066,0.7968051007,-0.278982485,1
765,0,-0.7129401803,-0.5008171066,0.7722311783,-0.3089457046,1
766,0,0.2607139851,-0.5080775824,0.7722311783,-0.2990732447,1
767,0,0.5946534721,-0.5044473445,0.759944217,-0.2763086033,1
768,0,-0.1685196073,-0.4971868687,0.759944217,-0.2876654068,1
769,0,0.1065980554,-0.5117078203,0.759944217,-0.2601100381,1
770,0,-0.5702670254,-0.5117078203,0.7722311783,-0.2823827938,1
771,0,0.4101967672,-0.5080775824,0.7722311783,-0.259321718,1
772,0,0.335766007,-0.5044473445,0.7722311783,-0.237621743,1
773,0,-0.3815872997,-0.5262259379,0.759944217,-0.1732819061,1
774,0,1.4683722837,-0.5262259379,0.759944217,-0.1618371496,1
775,0,0.0601894927,-0.5298561758,0.759944217,-0.1630934668,1
776,0,-2.3741225714,-0.518968296,0.759944217,-0.148136017,1
777,0,-1.0605354695,-0.5225985339,0.759944217,-0.1719083182,1
778,0,-0.8222474139,-0.5225985339,0.759944217,-0.1743069393,1
779,0,0.3503110654,-0.5371166515,0.759944217,-0.1653438708,1
780,0,-0.4050940939,-0.5407468894,0.759944217,-0.1727563594,1
781,0,-0.9157061299,-0.5334864136,0.759944217,-0.1678261016,1
782,0,-0.3006352188,-0.5407468894,0.759944217,-0.1760203953,1
783,0,-1.7333561925,-0.5334864136,0.759944217,-0.1484275651,1
784,0,-0.4923035428,-0.5334864136,0.759944217,-0.1543057614,1
785,0,0.4223054694,-0.5334864136,0.759944217,-0.1350299248,1
786,0,-0.4826068429,-0.5516347692,0.7353702946,-0.1275859468,1
787,0,1.2203997051,-0.5407468894,0.7353702946,-0.1197130619,1
788,0,0.5563254899,-0.5371166515,0.7353702946,-0.1083649451,1
789,0,0.5907796595,-0.5516347692,0.7353702946,-0.1063832866,1
790,0,-0.5888280117,-0.5588952449,0.7353702946,-0.1801726485,1
791,0,0.3246399685,-0.555265007,0.7107963722,-0.1876220557,1
792,0,-0.2651902674,-0.5697859586,0.7107963722,-0.2571000888,1
793,0,-1.4332739673,-0.555265007,0.7107963722,-0.2464686267,1
794,0,1.2777881319,-0.555265007,0.7107963722,-0.2237723932,1
795,0,0.0461560696,-0.5588952449,0.7353702946,-0.1558677427,1
796,0,-0.0284452357,-0.5588952449,0.7353702946,-0.1244853299,1
797,0,-0.3866386751,-0.5625254828,0.6862224498,-0.1256439215,1
798,0,0.5665866259,-0.5734161965,0.6862224498,-0.1521992313,1
799,0,-0.8160225177,-0.5734161965,0.6616485273,-0.0417030388,1
800,0,-0.8399232029,-0.5734161965,0.6862224498,-0.0008162661,1
801,0,-1.0441631397,-0.5734161965,0.6862224498,0.0097706766,1
802,0,-0.3757319065,-0.5806738383,0.6862224498,-0.0126242362,1
803,0,-0.0030583864,-0.5770464343,0.6862224498,-0.0288380032,1
804,0,0.6907150304,-0.591564552,0.6616485273,0.0080897959,1
805,0,0.0099274123,-0.5806738383,0.6616485273,0.0060011821,1
806,0,-0.103411985,-0.5588952449,0.6862224498,-0.0116654392,1
807,0,2.0589049949,-0.5843040762,0.6862224498,-0.013202989,1
808,0,-2.4879248793,-0.5988250277,0.6862224498,-0.0045526425,1
809,0,0.5134049839,-0.5951947898,0.6862224498,-0.0792247925,1
810,0,0.3474117987,-0.6024552656,0.6862224498,-0.1676681119,1
811,0,-0.1553307917,-0.5988250277,0.6862224498,-0.1823975352,1
812,0,-0.7366459495,-0.6024552656,0.6862224498,-0.1831885699,1
813,0,0.5769167815,-0.6024552656,0.6862224498,-0.1769748489,1
814,0,0.5891270092,-0.6024552656,0.6862224498,-0.1636238998,1
815,0,-0.9242455619,-0.6133431454,0.6616485273,-0.1866676021,1
816,0,-0.0239542204,-0.6169733832,0.6616485273,-0.2057202986,1
817,0,-0.9305801016,-0.6133431454,0.6616485273,-0.2186906607,1
818,0,-0.1009025332,-0.6133431454,0.6616485273,-0.2464300793,1
819,0,-0.5635589237,-0.6206036211,0.6616485273,-0.3201591771,1
820,0,0.1230475398,-0.624233859,0.6616485273,-0.3077371643,1
821,0,0.6119516231,-0.6206036211,0.6616485273,-0.3032493865,1
822,0,-0.2085408636,-0.6278640969,0.6616485273,-0.3243548639,1
823,0,0.6256805038,-0.5951947898,0.6616485273,-0.3225958027,1
824,0,0.4169617286,-0.6314943348,0.6370746049,-0.3242484516,1
825,0,0.1152390129,-0.6278640969,0.6370746049,-0.3134682293,1
826,0,-0.6529814,-0.6387519766,0.6370746049,-0.3316370518,1
827,0,0.7862771474,-0.6351217387,0.6370746049,-0.3181091107,1
828,0,-0.2440386158,-0.6278640969,0.6370746049,-0.3202905638,1
829,0,1.9972163926,-0.6423822145,0.6370746049,-0.319120028,1
830,0,0.475572384,-0.6460124524,0.6370746049,-0.3283893035,1
831,0,1.0147223118,-0.6387519766,0.6370746049,-0.3009322033,1
832,0,0.5084875887,-0.6423822145,0.6125006825,-0.2968917916,1
833,0,-0.371460161,-0.6496426903,0.6370746049,-0.3043493427,1
834,0,0.6924001866,-0.6460124524,0.6370746049,-0.3223482311,1
835,0,-0.0334194735,-0.6460124524,0.6370746049,-0.4432945504,1
836,0,-1.1638614305,-0.6605334039,0.6125006825,-0.3549364695,1
837,0,0.1220323871,-0.6460124524,0.6125006825,-0.3268240647,1
838,0,0.0565593208,-0.6496426903,0.6370746049,-0.3094435623,1
839,0,0.3388845436,-0.656903166,0.6370746049,-0.294924249,1
840,0,0.6181196766,-0.6677910458,0.6125006825,-0.2788114652,1
841,0,0.0710312836,-0.6605334039,0.6125006825,-0.2574692745,1
842,0,-0.645562688,-0.6605334039,0.6125006825,-0.2350955356,1
843,0,0.3536488889,-0.6714212837,0.6125006825,-0.1825137202,1
844,0,-1.1266135786,-0.6750515216,0.5756397988,-0.1598533194,1
845,0,-2.8826393414,-0.6641608079,0.5756397988,-0.1685248399,1
846,0,0.7826428995,-0.6605334039,0.5756397988,-0.1730603947,1
847,0,-0.2116106755,-0.6605334039,0.5756397988,-0.1448394059,1
848,0,0.1289191689,-0.6605334039,0.5756397988,-0.101703315,1
849,0,-0.368804535,-0.6677910458,0.5756397988,-0.0865113237,1
850,0,0.3524550732,-0.6750515216,0.5633528376,-0.0334267642,1
851,0,-0.8218210511,-0.6786817594,0.5387789152,-0.0385671321,1
852,0,0.4511275917,-0.6750515216,0.5387789152,-0.0442243599,1
853,0,0.2186989883,-0.6895724731,0.5633528376,-0.1034770351,1
854,0,-1.0586594734,-0.6931998771,0.5633528376,-0.1066623476,1
855,0,0.9592789006,-0.6859422352,0.5633528376,-0.1722471003,1
856,0,-1.2084711687,-0.6823119973,0.5633528376,-0.2446661318,1
857,0,0.4151912999,-0.6895724731,0.5633528376,-0.1831793402,1
858,0,0.8693894548,-0.6786817594,0.5633528376,-0.1425868302,1
859,0,-0.3428735615,-0.6895724731,0.5633528376,-0.2050546785,1
860,0,-0.9924514259,-0.6895724731,0.5387789152,-0.2052761899,1
861,0,0.2837497508,-0.6895724731,0.5387789152,-0.1975754106,1
862,0,-0.8830467428,-0.6968301149,0.5633528376,-0.2904994499,1
863,0,-0.9239775674,-0.7004603528,0.5387789152,-0.2999603763,1
864,0,0.1369835134,-0.6931998771,0.5142049928,-0.3278208661,1
865,0,-0.5468170738,-0.6968301149,0.5142049928,-0.3465255507,1
866,0,0.5373990425,-0.7004603528,0.5142049928,-0.3222049002,1
867,0,0.6021452797,-0.6968301149,0.5142049928,-0.3033715435,1
868,0,-0.891744543,-0.6677910458,0.5387789152,-0.2465815541,1
869,0,-0.0401844179,-0.6968301149,0.5142049928,-0.2279566787,1
870,0,0.5604185723,-0.7004603528,0.5142049928,-0.2173724506,1
