Unnamed: 0,ID,empatica_bvp,empatica_eda,empatica_temp,samsung_bvp,CL
339,9,0.4623425481,0.7408471761,0.6761363636,0.3444806536,1
340,9,0.3986894663,0.7549550765,0.6761363636,0.3316773404,1
341,9,0.4250879951,0.7558361319,0.6761363636,0.3306885775,1
342,9,0.4661886259,0.7531915889,0.6761363636,0.3383581704,1
343,9,0.4366262285,0.7558361319,0.6761363636,0.3494517597,1
344,9,0.4915193490,0.7523098452,0.6761363636,0.3437830044,1
345,9,0.4293493306,0.7514281014,0.6761363636,0.3037298648,1
346,9,0.4849839829,0.7523098452,0.6761363636,0.2899019681,1
347,9,0.4686999466,0.7487828701,0.6647727273,0.3217493426,1
348,9,0.4830560005,0.7452558950,0.6704545455,0.2860214008,1
349,9,0.4713200253,0.7514281014,0.6647727273,0.2698270688,1
350,9,0.4409271124,0.7479011263,0.6647727273,0.2827611558,1
351,9,0.4784980522,0.7514281014,0.6647727273,0.2903431871,1
352,9,0.4766590536,0.7496646139,0.6647727273,0.2860970221,1
353,9,0.4387321785,0.7514281014,0.6647727273,0.2722236389,1
354,9,0.4071627019,0.7470193825,0.6647727273,0.2695774617,1
355,9,0.4348762136,0.7496646139,0.6647727273,0.2879386569,1
356,9,0.4451291254,0.7496646139,0.6647727273,0.2979144154,1
357,9,0.4257504301,0.7470193825,0.6562500000,0.2748612875,1
358,9,0.4920829131,0.7426106637,0.6562500000,0.2960187655,1
359,9,0.4046019458,0.7479011263,0.6562500000,0.3195170925,1
360,9,0.4881972870,0.7452558950,0.6562500000,0.3368247067,1
361,9,0.4655954005,0.7443741512,0.6562500000,0.3403476363,1
362,9,0.4450698029,0.7514281014,0.6562500000,0.3355277728,1
363,9,0.4258789623,0.7470193825,0.6562500000,0.3178232889,1
364,9,0.4464441083,0.7505463576,0.6562500000,0.2874695773,1
365,9,0.4210046272,0.7496646139,0.6505681818,0.3375735282,1
366,9,0.4045623974,0.7540733327,0.6505681818,0.3267340947,1
367,9,0.4072813470,0.7470193825,0.6477272727,0.2935767089,1
368,9,0.4795856321,0.7514281014,0.6477272727,0.2880978597,1
369,9,0.4666137707,0.7496646139,0.6505681818,0.3175907392,1
370,9,0.4747607324,0.7505463576,0.6505681818,0.3336736292,1
371,9,0.5133104942,0.7531915889,0.6505681818,0.3041767696,1
372,9,0.4642705305,0.7505463576,0.6505681818,0.2981662969,1
373,9,0.4745036681,0.7549550765,0.6505681818,0.3146528797,1
374,9,0.4609484685,0.7487828701,0.6505681818,0.3351752524,1
375,9,0.4563905203,0.7505463576,0.6477272727,0.3071817217,1
376,9,0.4145186965,0.7531915889,0.6477272727,0.3031328544,1
377,9,0.4451587867,0.7567178757,0.6477272727,0.2979809394,1
378,9,0.4342137786,0.7540733327,0.6477272727,0.3286593109,1
379,9,0.3850650570,0.7602448508,0.6420454545,0.3106995341,1
380,9,0.4547196021,0.7575996195,0.6477272727,0.3024261079,1
381,9,0.4194325799,0.7567178757,0.6477272727,0.3178403464,1
382,9,0.4583679381,0.7584813633,0.6420454545,0.3474929972,1
383,9,0.4721011054,0.7628900821,0.6420454545,0.3315471352,1
384,9,0.4661194163,0.7620083384,0.6477272727,0.3266880396,1
385,9,0.4665544482,0.7575996195,0.6477272727,0.2993642977,1
386,9,0.4672366574,0.7611265946,0.6420454545,0.3191844725,1
387,9,0.4805941152,0.7593631070,0.6420454545,0.3408843770,1
388,9,0.4590995828,0.7567178757,0.6420454545,0.3358222979,1
389,9,0.4547492634,0.7567178757,0.6420454545,0.3092240657,1
390,9,0.4420146922,0.7567178757,0.6420454545,0.3226442896,1
391,9,0.4605727591,0.7567178757,0.6420454545,0.3383780707,1
392,9,0.4482831069,0.7549550765,0.6420454545,0.3379436746,1
393,9,0.4630148702,0.7602448508,0.6363636364,0.3239969444,1
394,9,0.4276092029,0.7575996195,0.6363636364,0.3367013245,1
395,9,0.4690558818,0.7593631070,0.6363636364,0.3498469237,1
396,9,0.4390881137,0.7611265946,0.6363636364,0.3633228686,1
397,9,0.4510317178,0.7628900821,0.6363636364,0.3181087167,1
398,9,0.4313168614,0.7593631070,0.6363636364,0.2991084361,1
399,9,0.4827396136,0.7637718259,0.6420454545,0.3281003955,1
400,9,0.4438438038,0.7620083384,0.6306818182,0.3288156708,1
401,9,0.4809698246,0.7699440323,0.6306818182,0.2979610391,1
402,9,0.4753341836,0.7664170572,0.6306818182,0.2873638212,1
403,9,0.4420839018,0.7717068316,0.6306818182,0.2360533409,1
404,9,0.4385542109,0.7752338066,0.6363636364,0.2005232654,1
405,9,0.4230018192,0.7734703191,0.6363636364,0.1828523278,1
406,9,0.4732084594,0.7761155504,0.6363636364,0.2115048442,1
